WIECF-2011,JLEGC-2008,1
WIECF-2011,SIPU-2008,1
WIECF-2011,EAJSIC-2017,1
WIECF-2011,IFC-2010,1
WIECF-2011,JTSA-1996,1
WIECF-2011,WOMT-2015,1
WIECF-2011,WERFA-2014,1
WIECF-2011,JCIDIT-2014,1
WIECF-2011,ACEAA-2012,1
WIECF-2011,AAAAM-2008,1
WIECF-2011,ACEAA-2014,1
WIECF-2011,AAAAM-2007,1
WIECF-2011,-2015,1
WIECF-2011,ACEAA-1998,1
WIECF-2011,ACEAA-2008,1
WIECF-2011,ACEAA-1999,1
WIECF-2011,CEAA-2004,1
WIECF-2011,ACENJP-2015,1
WIECF-2011,WIECF-2003,5
WIECF-2011,WIECF-2005,5
WIECF-2011,EASEPUC-2006,1
WIECF-2011,RFOTSJOFAA-2012,1
WIECF-2011,WIECF-2008,5
WIECF-2011,WIECF-2009,5
WIECF-2011,JHLGC-2011,1
WIECF-2011,EPUC-2002,1
WIECF-2011,ACEAA-2001,1
WIECF-2011,FRW-2013,1
WIECF-2011,ACEAA-2003,1
WIECF-2011,CFEIAP-2016,1
WIECF-2011,AAAAM-2016,1
WIECF-2011,ACEAA-2006,1
WIECF-2011,ISDEA-2004,1
WIECF-2011,IVFRW-2013,1
WIECF-2011,CAECA-2007,1
WIECF-2011,C-2011,1
WIECF-2011,NME-2011,1
WIECF-2011,SPMSM-2005,1
WIECF-2011,CAECA-2003,1
WIECF-2011,EAAAC-2010,1
WIECF-2011,WAE-2008,1
WIECF-2011,AM-2000,1
WIECF-2011,CAECA-1999,1
WIECF-2011,JIREFC-2008,1
WIECF-2011,CN-2016,1
WIECF-2011,CN-2014,1
WIECF-2011,EIWCMR-2001,1
WIECF-2011,CAECAE-1997,1
WIECF-2011,JAC-1997,1
WIECF-2011,EAAAC-2007,1
WIECF-2011,CAEAA-2002,1
WIECF-2011,-2016,1
WIECF-2011,AAAAM-2012,1
WIECF-2011,AAAAM-2010,1
WIECF-2011,CAECAIE-2005,1
WIECF-2011,FI-2015,1
WIECF-2011,EPUCCSF-2004,1
WIECF-2011,JLEGCIES-2006,1
WIECF-2011,MASMMAAA-2005,1
JLEGC-2008,SIPU-2008,1
JLEGC-2008,EAJSIC-2017,1
JLEGC-2008,IFC-2010,1
JLEGC-2008,JTSA-1996,1
JLEGC-2008,WOMT-2015,1
JLEGC-2008,WERFA-2014,1
JLEGC-2008,JCIDIT-2014,1
JLEGC-2008,ACEAA-2012,1
JLEGC-2008,AAAAM-2008,1
JLEGC-2008,ACEAA-2014,1
JLEGC-2008,AAAAM-2007,1
JLEGC-2008,-2015,1
JLEGC-2008,ACEAA-1998,1
JLEGC-2008,ACEAA-2008,1
JLEGC-2008,ACEAA-1999,1
JLEGC-2008,CEAA-2004,1
JLEGC-2008,ACENJP-2015,1
JLEGC-2008,WIECF-2003,1
JLEGC-2008,WIECF-2005,1
JLEGC-2008,EASEPUC-2006,1
JLEGC-2008,RFOTSJOFAA-2012,1
JLEGC-2008,WIECF-2008,1
JLEGC-2008,WIECF-2009,1
JLEGC-2008,JHLGC-2011,1
JLEGC-2008,EPUC-2002,1
JLEGC-2008,ACEAA-2001,1
JLEGC-2008,FRW-2013,1
JLEGC-2008,ACEAA-2003,1
JLEGC-2008,CFEIAP-2016,1
JLEGC-2008,AAAAM-2016,1
JLEGC-2008,ACEAA-2006,1
JLEGC-2008,ISDEA-2004,1
JLEGC-2008,IVFRW-2013,1
JLEGC-2008,CAECA-2007,1
JLEGC-2008,C-2011,1
JLEGC-2008,NME-2011,1
JLEGC-2008,SPMSM-2005,1
JLEGC-2008,CAECA-2003,1
JLEGC-2008,EAAAC-2010,1
JLEGC-2008,WAE-2008,1
JLEGC-2008,AM-2000,1
JLEGC-2008,CAECA-1999,1
JLEGC-2008,JIREFC-2008,1
JLEGC-2008,CN-2016,1
JLEGC-2008,CN-2014,1
JLEGC-2008,EIWCMR-2001,1
JLEGC-2008,CAECAE-1997,1
JLEGC-2008,JAC-1997,1
JLEGC-2008,EAAAC-2007,1
JLEGC-2008,CAEAA-2002,1
JLEGC-2008,-2016,1
JLEGC-2008,AAAAM-2012,1
JLEGC-2008,AAAAM-2010,1
JLEGC-2008,CAECAIE-2005,1
JLEGC-2008,FI-2015,1
JLEGC-2008,EPUCCSF-2004,1
JLEGC-2008,JLEGCIES-2006,1
JLEGC-2008,MASMMAAA-2005,1
SIPU-2008,EAJSIC-2017,1
SIPU-2008,IFC-2010,1
SIPU-2008,JTSA-1996,1
SIPU-2008,WOMT-2015,1
SIPU-2008,WERFA-2014,1
SIPU-2008,JCIDIT-2014,1
SIPU-2008,ACEAA-2012,1
SIPU-2008,AAAAM-2008,1
SIPU-2008,ACEAA-2014,1
SIPU-2008,AAAAM-2007,1
SIPU-2008,-2015,1
SIPU-2008,ACEAA-1998,1
SIPU-2008,ACEAA-2008,1
SIPU-2008,ACEAA-1999,1
SIPU-2008,CEAA-2004,1
SIPU-2008,ACENJP-2015,1
SIPU-2008,WIECF-2003,1
SIPU-2008,WIECF-2005,1
SIPU-2008,EASEPUC-2006,1
SIPU-2008,RFOTSJOFAA-2012,1
SIPU-2008,WIECF-2008,1
SIPU-2008,WIECF-2009,1
SIPU-2008,JHLGC-2011,1
SIPU-2008,EPUC-2002,1
SIPU-2008,ACEAA-2001,1
SIPU-2008,FRW-2013,1
SIPU-2008,ACEAA-2003,1
SIPU-2008,CFEIAP-2016,1
SIPU-2008,AAAAM-2016,1
SIPU-2008,ACEAA-2006,1
SIPU-2008,ISDEA-2004,1
SIPU-2008,IVFRW-2013,1
SIPU-2008,CAECA-2007,1
SIPU-2008,C-2011,1
SIPU-2008,NME-2011,1
SIPU-2008,SPMSM-2005,1
SIPU-2008,CAECA-2003,1
SIPU-2008,EAAAC-2010,1
SIPU-2008,WAE-2008,1
SIPU-2008,AM-2000,1
SIPU-2008,CAECA-1999,1
SIPU-2008,JIREFC-2008,1
SIPU-2008,CN-2016,1
SIPU-2008,CN-2014,1
SIPU-2008,EIWCMR-2001,1
SIPU-2008,CAECAE-1997,1
SIPU-2008,JAC-1997,1
SIPU-2008,EAAAC-2007,1
SIPU-2008,CAEAA-2002,1
SIPU-2008,-2016,1
SIPU-2008,AAAAM-2012,1
SIPU-2008,AAAAM-2010,1
SIPU-2008,CAECAIE-2005,1
SIPU-2008,FI-2015,1
SIPU-2008,EPUCCSF-2004,1
SIPU-2008,JLEGCIES-2006,1
SIPU-2008,MASMMAAA-2005,1
EAJSIC-2017,IFC-2010,1
EAJSIC-2017,JTSA-1996,1
EAJSIC-2017,WOMT-2015,1
EAJSIC-2017,WERFA-2014,1
EAJSIC-2017,JCIDIT-2014,1
EAJSIC-2017,ACEAA-2012,1
EAJSIC-2017,AAAAM-2008,1
EAJSIC-2017,ACEAA-2014,1
EAJSIC-2017,AAAAM-2007,1
EAJSIC-2017,-2015,1
EAJSIC-2017,ACEAA-1998,1
EAJSIC-2017,ACEAA-2008,1
EAJSIC-2017,ACEAA-1999,1
EAJSIC-2017,CEAA-2004,1
EAJSIC-2017,ACENJP-2015,1
EAJSIC-2017,WIECF-2003,1
EAJSIC-2017,WIECF-2005,1
EAJSIC-2017,EASEPUC-2006,1
EAJSIC-2017,RFOTSJOFAA-2012,1
EAJSIC-2017,WIECF-2008,1
EAJSIC-2017,WIECF-2009,1
EAJSIC-2017,JHLGC-2011,1
EAJSIC-2017,EPUC-2002,1
EAJSIC-2017,ACEAA-2001,1
EAJSIC-2017,FRW-2013,1
EAJSIC-2017,ACEAA-2003,1
EAJSIC-2017,CFEIAP-2016,1
EAJSIC-2017,AAAAM-2016,1
EAJSIC-2017,ACEAA-2006,1
EAJSIC-2017,ISDEA-2004,1
EAJSIC-2017,IVFRW-2013,1
EAJSIC-2017,CAECA-2007,1
EAJSIC-2017,C-2011,1
EAJSIC-2017,NME-2011,1
EAJSIC-2017,SPMSM-2005,1
EAJSIC-2017,CAECA-2003,1
EAJSIC-2017,EAAAC-2010,1
EAJSIC-2017,WAE-2008,1
EAJSIC-2017,AM-2000,1
EAJSIC-2017,CAECA-1999,1
EAJSIC-2017,JIREFC-2008,1
EAJSIC-2017,CN-2016,1
EAJSIC-2017,CN-2014,1
EAJSIC-2017,EIWCMR-2001,1
EAJSIC-2017,CAECAE-1997,1
EAJSIC-2017,JAC-1997,1
EAJSIC-2017,EAAAC-2007,1
EAJSIC-2017,CAEAA-2002,1
EAJSIC-2017,-2016,1
EAJSIC-2017,AAAAM-2012,1
EAJSIC-2017,AAAAM-2010,1
EAJSIC-2017,CAECAIE-2005,1
EAJSIC-2017,FI-2015,1
EAJSIC-2017,EPUCCSF-2004,1
EAJSIC-2017,JLEGCIES-2006,1
EAJSIC-2017,MASMMAAA-2005,1
IFC-2010,JTSA-1996,1
IFC-2010,WOMT-2015,1
IFC-2010,WERFA-2014,1
IFC-2010,JCIDIT-2014,1
IFC-2010,ACEAA-2012,1
IFC-2010,AAAAM-2008,1
IFC-2010,ACEAA-2014,1
IFC-2010,AAAAM-2007,1
IFC-2010,-2015,1
IFC-2010,ACEAA-1998,1
IFC-2010,ACEAA-2008,1
IFC-2010,ACEAA-1999,1
IFC-2010,CEAA-2004,1
IFC-2010,ACENJP-2015,1
IFC-2010,WIECF-2003,1
IFC-2010,WIECF-2005,1
IFC-2010,EASEPUC-2006,1
IFC-2010,RFOTSJOFAA-2012,1
IFC-2010,WIECF-2008,1
IFC-2010,WIECF-2009,1
IFC-2010,JHLGC-2011,1
IFC-2010,EPUC-2002,1
IFC-2010,ACEAA-2001,1
IFC-2010,FRW-2013,1
IFC-2010,ACEAA-2003,1
IFC-2010,CFEIAP-2016,1
IFC-2010,AAAAM-2016,1
IFC-2010,ACEAA-2006,1
IFC-2010,ISDEA-2004,1
IFC-2010,IVFRW-2013,1
IFC-2010,CAECA-2007,1
IFC-2010,C-2011,1
IFC-2010,NME-2011,1
IFC-2010,SPMSM-2005,1
IFC-2010,CAECA-2003,1
IFC-2010,EAAAC-2010,1
IFC-2010,WAE-2008,1
IFC-2010,AM-2000,1
IFC-2010,CAECA-1999,1
IFC-2010,JIREFC-2008,1
IFC-2010,CN-2016,1
IFC-2010,CN-2014,1
IFC-2010,EIWCMR-2001,1
IFC-2010,CAECAE-1997,1
IFC-2010,JAC-1997,1
IFC-2010,EAAAC-2007,1
IFC-2010,CAEAA-2002,1
IFC-2010,-2016,1
IFC-2010,AAAAM-2012,1
IFC-2010,AAAAM-2010,1
IFC-2010,CAECAIE-2005,1
IFC-2010,FI-2015,1
IFC-2010,EPUCCSF-2004,1
IFC-2010,JLEGCIES-2006,1
IFC-2010,MASMMAAA-2005,1
JTSA-1996,WOMT-2015,1
JTSA-1996,WERFA-2014,1
JTSA-1996,JCIDIT-2014,1
JTSA-1996,ACEAA-2012,1
JTSA-1996,AAAAM-2008,1
JTSA-1996,ACEAA-2014,1
JTSA-1996,AAAAM-2007,1
JTSA-1996,-2015,1
JTSA-1996,ACEAA-1998,1
JTSA-1996,ACEAA-2008,1
JTSA-1996,ACEAA-1999,1
JTSA-1996,CEAA-2004,1
JTSA-1996,ACENJP-2015,1
JTSA-1996,WIECF-2003,1
JTSA-1996,WIECF-2005,1
JTSA-1996,EASEPUC-2006,1
JTSA-1996,RFOTSJOFAA-2012,1
JTSA-1996,WIECF-2008,1
JTSA-1996,WIECF-2009,1
JTSA-1996,JHLGC-2011,1
JTSA-1996,EPUC-2002,1
JTSA-1996,ACEAA-2001,1
JTSA-1996,FRW-2013,1
JTSA-1996,ACEAA-2003,1
JTSA-1996,CFEIAP-2016,1
JTSA-1996,AAAAM-2016,1
JTSA-1996,ACEAA-2006,1
JTSA-1996,ISDEA-2004,1
JTSA-1996,IVFRW-2013,1
JTSA-1996,CAECA-2007,1
JTSA-1996,C-2011,1
JTSA-1996,NME-2011,1
JTSA-1996,SPMSM-2005,1
JTSA-1996,CAECA-2003,1
JTSA-1996,EAAAC-2010,1
JTSA-1996,WAE-2008,1
JTSA-1996,AM-2000,1
JTSA-1996,CAECA-1999,1
JTSA-1996,JIREFC-2008,1
JTSA-1996,CN-2016,1
JTSA-1996,CN-2014,1
JTSA-1996,EIWCMR-2001,1
JTSA-1996,CAECAE-1997,1
JTSA-1996,JAC-1997,1
JTSA-1996,EAAAC-2007,1
JTSA-1996,CAEAA-2002,1
JTSA-1996,-2016,1
JTSA-1996,AAAAM-2012,1
JTSA-1996,AAAAM-2010,1
JTSA-1996,CAECAIE-2005,1
JTSA-1996,FI-2015,1
JTSA-1996,EPUCCSF-2004,1
JTSA-1996,JLEGCIES-2006,1
JTSA-1996,MASMMAAA-2005,1
WOMT-2015,WERFA-2014,1
WOMT-2015,JCIDIT-2014,1
WOMT-2015,ACEAA-2012,1
WOMT-2015,AAAAM-2008,1
WOMT-2015,ACEAA-2014,1
WOMT-2015,AAAAM-2007,1
WOMT-2015,-2015,1
WOMT-2015,ACEAA-1998,1
WOMT-2015,ACEAA-2008,1
WOMT-2015,ACEAA-1999,1
WOMT-2015,CEAA-2004,1
WOMT-2015,ACENJP-2015,1
WOMT-2015,WIECF-2003,1
WOMT-2015,WIECF-2005,1
WOMT-2015,EASEPUC-2006,1
WOMT-2015,RFOTSJOFAA-2012,1
WOMT-2015,WIECF-2008,1
WOMT-2015,WIECF-2009,1
WOMT-2015,JHLGC-2011,1
WOMT-2015,EPUC-2002,1
WOMT-2015,ACEAA-2001,1
WOMT-2015,FRW-2013,1
WOMT-2015,ACEAA-2003,1
WOMT-2015,CFEIAP-2016,1
WOMT-2015,AAAAM-2016,1
WOMT-2015,ACEAA-2006,1
WOMT-2015,ISDEA-2004,1
WOMT-2015,IVFRW-2013,1
WOMT-2015,CAECA-2007,1
WOMT-2015,C-2011,1
WOMT-2015,NME-2011,1
WOMT-2015,SPMSM-2005,1
WOMT-2015,CAECA-2003,1
WOMT-2015,EAAAC-2010,1
WOMT-2015,WAE-2008,1
WOMT-2015,AM-2000,1
WOMT-2015,CAECA-1999,1
WOMT-2015,JIREFC-2008,1
WOMT-2015,CN-2016,1
WOMT-2015,CN-2014,1
WOMT-2015,EIWCMR-2001,1
WOMT-2015,CAECAE-1997,1
WOMT-2015,JAC-1997,1
WOMT-2015,EAAAC-2007,1
WOMT-2015,CAEAA-2002,1
WOMT-2015,-2016,1
WOMT-2015,AAAAM-2012,1
WOMT-2015,AAAAM-2010,1
WOMT-2015,CAECAIE-2005,1
WOMT-2015,FI-2015,1
WOMT-2015,EPUCCSF-2004,1
WOMT-2015,JLEGCIES-2006,1
WOMT-2015,MASMMAAA-2005,1
WERFA-2014,JCIDIT-2014,1
WERFA-2014,ACEAA-2012,1
WERFA-2014,AAAAM-2008,1
WERFA-2014,ACEAA-2014,1
WERFA-2014,AAAAM-2007,1
WERFA-2014,-2015,1
WERFA-2014,ACEAA-1998,1
WERFA-2014,ACEAA-2008,1
WERFA-2014,ACEAA-1999,1
WERFA-2014,CEAA-2004,1
WERFA-2014,ACENJP-2015,1
WERFA-2014,WIECF-2003,1
WERFA-2014,WIECF-2005,1
WERFA-2014,EASEPUC-2006,1
WERFA-2014,RFOTSJOFAA-2012,1
WERFA-2014,WIECF-2008,1
WERFA-2014,WIECF-2009,1
WERFA-2014,JHLGC-2011,1
WERFA-2014,EPUC-2002,1
WERFA-2014,ACEAA-2001,1
WERFA-2014,FRW-2013,1
WERFA-2014,ACEAA-2003,1
WERFA-2014,CFEIAP-2016,1
WERFA-2014,AAAAM-2016,1
WERFA-2014,ACEAA-2006,1
WERFA-2014,ISDEA-2004,1
WERFA-2014,IVFRW-2013,1
WERFA-2014,CAECA-2007,1
WERFA-2014,C-2011,1
WERFA-2014,NME-2011,1
WERFA-2014,SPMSM-2005,1
WERFA-2014,CAECA-2003,1
WERFA-2014,EAAAC-2010,1
WERFA-2014,WAE-2008,1
WERFA-2014,AM-2000,1
WERFA-2014,CAECA-1999,1
WERFA-2014,JIREFC-2008,1
WERFA-2014,CN-2016,1
WERFA-2014,CN-2014,1
WERFA-2014,EIWCMR-2001,1
WERFA-2014,CAECAE-1997,1
WERFA-2014,JAC-1997,1
WERFA-2014,EAAAC-2007,1
WERFA-2014,CAEAA-2002,1
WERFA-2014,-2016,1
WERFA-2014,AAAAM-2012,1
WERFA-2014,AAAAM-2010,1
WERFA-2014,CAECAIE-2005,1
WERFA-2014,FI-2015,1
WERFA-2014,EPUCCSF-2004,1
WERFA-2014,JLEGCIES-2006,1
WERFA-2014,MASMMAAA-2005,1
JCIDIT-2014,ACEAA-2012,1
JCIDIT-2014,AAAAM-2008,1
JCIDIT-2014,ACEAA-2014,1
JCIDIT-2014,AAAAM-2007,1
JCIDIT-2014,-2015,1
JCIDIT-2014,ACEAA-1998,1
JCIDIT-2014,ACEAA-2008,1
JCIDIT-2014,ACEAA-1999,1
JCIDIT-2014,CEAA-2004,1
JCIDIT-2014,ACENJP-2015,1
JCIDIT-2014,WIECF-2003,1
JCIDIT-2014,WIECF-2005,1
JCIDIT-2014,EASEPUC-2006,1
JCIDIT-2014,RFOTSJOFAA-2012,1
JCIDIT-2014,WIECF-2008,1
JCIDIT-2014,WIECF-2009,1
JCIDIT-2014,JHLGC-2011,1
JCIDIT-2014,EPUC-2002,1
JCIDIT-2014,ACEAA-2001,1
JCIDIT-2014,FRW-2013,1
JCIDIT-2014,ACEAA-2003,1
JCIDIT-2014,CFEIAP-2016,1
JCIDIT-2014,AAAAM-2016,1
JCIDIT-2014,ACEAA-2006,1
JCIDIT-2014,ISDEA-2004,1
JCIDIT-2014,IVFRW-2013,1
JCIDIT-2014,CAECA-2007,1
JCIDIT-2014,C-2011,1
JCIDIT-2014,NME-2011,1
JCIDIT-2014,SPMSM-2005,1
JCIDIT-2014,CAECA-2003,1
JCIDIT-2014,EAAAC-2010,1
JCIDIT-2014,WAE-2008,1
JCIDIT-2014,AM-2000,1
JCIDIT-2014,CAECA-1999,1
JCIDIT-2014,JIREFC-2008,1
JCIDIT-2014,CN-2016,1
JCIDIT-2014,CN-2014,1
JCIDIT-2014,EIWCMR-2001,1
JCIDIT-2014,CAECAE-1997,1
JCIDIT-2014,JAC-1997,1
JCIDIT-2014,EAAAC-2007,1
JCIDIT-2014,CAEAA-2002,1
JCIDIT-2014,-2016,1
JCIDIT-2014,AAAAM-2012,1
JCIDIT-2014,AAAAM-2010,1
JCIDIT-2014,CAECAIE-2005,1
JCIDIT-2014,FI-2015,1
JCIDIT-2014,EPUCCSF-2004,1
JCIDIT-2014,JLEGCIES-2006,1
JCIDIT-2014,MASMMAAA-2005,1
ACEAA-2012,AAAAM-2008,1
ACEAA-2012,ACEAA-2014,5
ACEAA-2012,AAAAM-2007,1
ACEAA-2012,-2015,1
ACEAA-2012,ACEAA-1998,5
ACEAA-2012,ACEAA-2008,5
ACEAA-2012,ACEAA-1999,5
ACEAA-2012,CEAA-2004,1
ACEAA-2012,ACENJP-2015,1
ACEAA-2012,WIECF-2003,1
ACEAA-2012,WIECF-2005,1
ACEAA-2012,EASEPUC-2006,1
ACEAA-2012,RFOTSJOFAA-2012,1
ACEAA-2012,WIECF-2008,1
ACEAA-2012,WIECF-2009,1
ACEAA-2012,JHLGC-2011,1
ACEAA-2012,EPUC-2002,1
ACEAA-2012,ACEAA-2001,5
ACEAA-2012,FRW-2013,1
ACEAA-2012,ACEAA-2003,5
ACEAA-2012,CFEIAP-2016,1
ACEAA-2012,AAAAM-2016,1
ACEAA-2012,ACEAA-2006,5
ACEAA-2012,ISDEA-2004,1
ACEAA-2012,IVFRW-2013,1
ACEAA-2012,CAECA-2007,1
ACEAA-2012,C-2011,1
ACEAA-2012,NME-2011,1
ACEAA-2012,SPMSM-2005,1
ACEAA-2012,CAECA-2003,1
ACEAA-2012,EAAAC-2010,1
ACEAA-2012,WAE-2008,1
ACEAA-2012,AM-2000,1
ACEAA-2012,CAECA-1999,1
ACEAA-2012,JIREFC-2008,1
ACEAA-2012,CN-2016,1
ACEAA-2012,CN-2014,1
ACEAA-2012,EIWCMR-2001,1
ACEAA-2012,CAECAE-1997,1
ACEAA-2012,JAC-1997,1
ACEAA-2012,EAAAC-2007,1
ACEAA-2012,CAEAA-2002,1
ACEAA-2012,-2016,1
ACEAA-2012,AAAAM-2012,1
ACEAA-2012,AAAAM-2010,1
ACEAA-2012,CAECAIE-2005,1
ACEAA-2012,FI-2015,1
ACEAA-2012,EPUCCSF-2004,1
ACEAA-2012,JLEGCIES-2006,1
ACEAA-2012,MASMMAAA-2005,1
AAAAM-2008,ACEAA-2014,1
AAAAM-2008,AAAAM-2007,5
AAAAM-2008,-2015,1
AAAAM-2008,ACEAA-1998,1
AAAAM-2008,ACEAA-2008,1
AAAAM-2008,ACEAA-1999,1
AAAAM-2008,CEAA-2004,1
AAAAM-2008,ACENJP-2015,1
AAAAM-2008,WIECF-2003,1
AAAAM-2008,WIECF-2005,1
AAAAM-2008,EASEPUC-2006,1
AAAAM-2008,RFOTSJOFAA-2012,1
AAAAM-2008,WIECF-2008,1
AAAAM-2008,WIECF-2009,1
AAAAM-2008,JHLGC-2011,1
AAAAM-2008,EPUC-2002,1
AAAAM-2008,ACEAA-2001,1
AAAAM-2008,FRW-2013,1
AAAAM-2008,ACEAA-2003,1
AAAAM-2008,CFEIAP-2016,1
AAAAM-2008,AAAAM-2016,5
AAAAM-2008,ACEAA-2006,1
AAAAM-2008,ISDEA-2004,1
AAAAM-2008,IVFRW-2013,1
AAAAM-2008,CAECA-2007,1
AAAAM-2008,C-2011,1
AAAAM-2008,NME-2011,1
AAAAM-2008,SPMSM-2005,1
AAAAM-2008,CAECA-2003,1
AAAAM-2008,EAAAC-2010,1
AAAAM-2008,WAE-2008,1
AAAAM-2008,AM-2000,1
AAAAM-2008,CAECA-1999,1
AAAAM-2008,JIREFC-2008,1
AAAAM-2008,CN-2016,1
AAAAM-2008,CN-2014,1
AAAAM-2008,EIWCMR-2001,1
AAAAM-2008,CAECAE-1997,1
AAAAM-2008,JAC-1997,1
AAAAM-2008,EAAAC-2007,1
AAAAM-2008,CAEAA-2002,1
AAAAM-2008,-2016,1
AAAAM-2008,AAAAM-2012,5
AAAAM-2008,AAAAM-2010,5
AAAAM-2008,CAECAIE-2005,1
